,player_name,player_serve_win_ratio,player_return_win_ratio,player_bp_per_game,player_bp_conversion_ratio,player_game_win_ratio,player_point_win_ratio,player_clutch_factor,player_win_rank_weight,player_win_elo_weight,player_game_win_ratio_rank_weighted,player_point_win_ratio_rank_weighted,player_game_win_ratio_elo_weighted,player_point_win_ratio_elo_weighted,player_rank,player_log_rank,player_rank_points,player_log_rank_points,player_ht,player_old_elo,player_old_elo_surface_specific
124,Dusan Lajovic,0.6158813823995605,0.34608159822302603,0.4799913281163278,0.40414529914529923,0.47198363769326973,0.48537075725041284,-0.013387119557141326,0.14016960505012244,4.412487116891945e-10,0.42440905333398493,0.43964909398327484,3.0351459084446626,0.4339226081090672,34.0,3.5263605246161616,1286.0,7.1592919047975645,180.0,2220.570967801375,2075.4566792727273
125,Dustin Brown,0.6274203664977763,0.34217096890109877,0.567093836369046,0.29422508133688263,0.46484533131998335,0.4814639319243339,-0.016618600604348055,0.024808361094322405,6.564321210680797e-09,0.39956605039063875,0.41882469343518586,54.34563474582844,52.546411837420926,171.0,5.14166355650266,313.0,5.746203190540153,196.0,2067.178801258425,1925.5457250615846
126,Edan Leshem,0.6230706232167997,0.38940979136545417,0.5887280050918346,0.4551275522830986,0.501227696940739,0.5043129418354728,-0.0030852448947324886,0.016755612497084155,2.7881725019678915e-09,0.6015431971557933,0.6179464635916849,-51.605718079498835,-55.30998880568722,406.0,6.0063531596017325,89.0,4.48863636973214,184.9861034924118,1876.334284232166,1836.0866077458998
127,Egor Gerasimov,0.6664800549119391,0.37297081792147785,0.5837611690247708,0.372394760735057,0.5416732392187769,0.5170165590476339,0.02465668017114397,0.18268703182267934,1.0775466599843792e-09,0.5183286687397562,0.5029229530651353,11.27078039392452,4.791443958166888,100.0,4.605170185988092,561.0,6.329720905522696,184.9861034924118,2233.3833404303605,2177.4253095391573
128,Elias Ymer,0.6265882527046168,0.39345648498367575,0.6577747252747244,0.4466785502079619,0.5259705004110607,0.5093005458127476,0.016669954598315096,0.05417488777540277,2.087805479551124e-09,0.4231992790061158,0.4164174546905975,42.461332533173,36.58813195494246,150.0,5.0106352940962555,355.0,5.872117789475416,184.9861034924118,2082.4541304105464,2020.2218464672992
129,Elliot Benchetrit,0.5874639057928507,0.32710950650262866,0.4395995979329306,0.44426807760141085,0.44267171055819393,0.468702449193671,-0.026030738635475382,0.04079667189437499,8.320858471437148e-10,0.47642449086508737,0.5123337026379668,-19.190412682402926,-22.065112356300435,231.0,5.442417710521793,212.0,5.356586274672012,184.9861034924118,2012.02111438951,1910.5915808234777
130,Emil Ruusuvuori,0.6768538598104276,0.44634195068497867,0.834352658297223,0.48569136330653545,0.6383923549420597,0.5579580996813934,0.08043425526066708,0.11109439846642546,6.245604050617265e-09,0.5915021686133377,0.5194677327033931,65.71535106460188,56.26498408846417,141.0,4.948759890378168,379.0,5.937536205082426,185.29831782390838,2210.8747090875695,2172.747953760944
131,Emilio Gomez,0.634033518711004,0.41018808310390015,0.6437327451605777,0.49536202797216855,0.5512551736029098,0.5183557350887432,0.0328994385141671,0.05221611755110686,1.594059002824728e-08,0.4970296229368505,0.4736412337865174,32.319234191164504,22.207217838572785,147.0,4.990432586778736,367.0,5.905361848054571,184.9861034924118,2025.2036651312633,1953.583887147485
132,Emilio Nava,0.5522486772486942,0.27760989010987364,0.2777777777777803,0.24583333333333385,0.3486730899256138,0.422856437992544,-0.07418334806692055,0.011150238835064708,7.736380199282386e-10,0.7077623850213729,0.8922133996010595,-128.85249892815642,-161.95052685051078,902.0,6.804614520062624,13.0,2.5649493574615367,184.9861034924118,1595.9495630555723,1594.1827491965432
133,Enrico Dalla Valle,0.6458874122265629,0.2940287030163416,0.3548701298701324,0.5576923076923082,0.4357438978396292,0.46856894931885634,-0.03282505147921755,0.01244676709196206,6.645602132077539e-10,0.6076566739935464,0.6520769538324717,-62.39618045187122,-67.54097015088126,431.0,6.066108090103747,79.0,4.3694478524670215,184.9861034924118,1866.980791906538,1664.5001036028555
134,Enrique Lopez Perez,0.6754801149887413,0.3494132070662169,0.525242854717645,0.3368220621581967,0.5102386289958682,0.5075897808561874,0.0026488481396819362,0.05623924335575392,3.3327274340459206e-09,0.46803301727663243,0.46858377235477583,16.524768349733503,15.559889547207987,184.0,5.214935757608986,282.0,5.641907070938114,184.9861034924118,1995.5741841194126,1928.326632194832
135,Enzo Couacaud,0.6309095787379797,0.4207664238823267,0.7136240346954635,0.47467532467532475,0.5317251731400039,0.5221689165463635,0.009556256593641413,0.06538167781466867,9.153648772324796e-09,0.4846546221615197,0.4816009257945122,37.93251273520252,33.95256317006293,190.0,5.247024072160486,271.0,5.602118820879701,184.9861034924118,2057.153128394333,1994.3984181053615
136,Enzo Wallart,0.6561302681992701,0.3838484546360587,0.6722222222222275,0.2916666666666684,0.4628482972135991,0.5091074681238601,-0.0462591709102399,0.0025208801298373744,3.85998380533343e-09,0.4353859663574954,0.47833268578817034,-152.2103485439949,-151.7952719291309,500.0,6.214608098422191,541.5172926596758,6.294375000667386,184.9861034924118,1522.1766930661138,1505.0934860591656
137,Ernesto Escobedo,0.6660414588490802,0.357715119814636,0.5316979887639861,0.4016082284148433,0.5266931032079915,0.5123670324289897,0.014326070779002649,0.07774652433444591,2.898430463822682e-09,0.5315684243478125,0.5160274930828055,12.479884996985609,12.652705365534665,231.0,5.442417710521793,213.0,5.3612921657094255,184.9861034924118,2093.2623427197636,2026.2282256228839
138,Ernests Gulbis,0.6264846129642888,0.3258569398242599,0.44061771561771645,0.43444055944055976,0.4296161839551882,0.47268900067666164,-0.04307281672147079,0.09465437804849876,1.1811148344242593e-10,0.4172784723088291,0.45850699405645456,-0.24976206732198977,-3.9642130980562453,133.0,4.890349128221754,423.0,6.0473721790462776,190.0,2052.331744192292,1994.4276355302272
139,Evan Furness,0.591581930707221,0.3281630010228769,0.5056764223430902,0.332539682539683,0.4272354391871897,0.46869755363189314,-0.04146211444469957,0.02289126617693222,1.1798267948336212e-09,0.5929888320001704,0.6410096761042013,-56.85946436524802,-58.68127364986073,417.0,6.0330862217988015,82.0,4.406719247264253,184.9861034924118,1743.1112306648386,1712.7463781165716
140,Evan Hoyt,0.6176940836594472,0.3118906676686567,0.4060922853990088,0.3077097505668938,0.4313454633591178,0.46664223313840963,-0.03529676977928926,0.007633820670309267,3.899922496557973e-09,0.445323177222673,0.4951443279189131,3.7297980619771836,2.2887693124593276,401.0,5.993961427306569,90.0,4.499809670330265,184.9861034924118,1870.4731253374202,1843.2723489799075
141,Evan King,0.6478249319270881,0.3635328808957089,0.5602323269051211,0.3992424242424244,0.5074301421061215,0.5041447777156458,0.0032853643904763863,0.022489841265090234,4.131189629231078e-08,0.48430657205619976,0.4929714889349704,6.255539372998202,-0.2597907312791852,344.0,5.840641657373398,115.0,4.74493212836325,185.0,1840.999903110325,1789.538193011667
142,Evan Song,0.5983311022570246,0.35947607531466597,0.46510484190222784,0.44151234567901265,0.47232475100394783,0.4816160685926876,-0.00929131758873852,0.009554483464631667,2.2596781204979955e-09,0.525433455707012,0.5381459357615044,-39.02640489266426,-41.27618038024566,440.0,6.0867747269123065,76.0,4.330733340286331,184.9861034924118,1835.1591642582646,1790.592554559558
143,Evgeny Donskoy,0.659700247942639,0.3577831785548957,0.5518871651224594,0.3645071982281287,0.5170006490414569,0.5070638661947918,0.00993678284666603,0.06459133967335527,4.188274283328656e-09,0.4204462260105665,0.4181507896685767,46.352316532265064,39.88262081286755,106.0,4.663439094112067,530.0,6.272877006546167,185.0,2141.9068610742056,2052.1570796496526
144,Evgeny Karlovskiy,0.6393580685499471,0.34991948432603887,0.44552983136574487,0.3518227386648441,0.4825936636179568,0.4967236285517428,-0.014129964933785,0.05987361190806466,4.0465834380019365e-09,0.47141346495502773,0.4817705650960015,-9.69299040313,-9.499999441149638,261.0,5.564520407322694,180.0,5.19295685089021,184.9861034924118,1995.2525124106269,1957.3898329753051
145,Fabio Fognini,0.6139696859037401,0.36925725252030583,0.6175846880392336,0.3654416958561347,0.47716075802784874,0.49014895696055716,-0.012988198932706646,0.2526838094216109,8.939998542928431e-11,0.43019108077811213,0.4398257004452073,21.19688478469437,21.01488530775968,12.0,2.4849066497880004,2290.0,7.736307096548285,178.0,2364.336111987437,2235.012938196597
146,Fabrice Martin,0.6231884057971893,0.2686567164178556,0.3333333333333381,0.25000000000000633,0.41666666666661606,0.44852941176469624,-0.03186274509804088,0.0,2.5619334534415804e-22,0.8307148055179576,0.894240055351641,-134.5770842365747,-144.8682730311381,500.0,6.214608098422191,541.5172926596758,6.294375000667386,184.9861034924118,1799.909716023614,1737.8015918271697
147,Facundo Mena,0.6272486833831132,0.37271939626764516,0.515656565656566,0.41839826839826894,0.4881628513474308,0.4999390132880226,-0.011776161940588085,0.02209968115238121,1.0839813824345577e-07,0.5967937658485405,0.6137414101128247,55.91616270089418,48.7184350385346,365.0,5.8998973535824915,54.0,3.9889840465642745,184.9861034924118,1916.009520413991,1821.593023332526
148,Fajing Sun,0.5999137720053481,0.3859940773359227,0.6000000000000004,0.35820907487574216,0.4721867392495518,0.4917187981593506,-0.01953205890979426,0.006205207145375318,8.235199898495749e-09,0.5257727433728829,0.5706156256628119,-40.1229255799108,-49.675136981688944,385.0,5.953243334287785,96.0,4.564348191467836,184.9861034924118,1819.5855269885749,1809.5061049894878
149,Federico Delbonis,0.601685030303377,0.3588955294783181,0.5648862575333169,0.525091575091576,0.47178065729039503,0.48056274310583025,-0.008782085815429426,0.1565726319636842,5.275322641622434e-11,0.4840467441715389,0.49314377544487564,-34.56485646263066,-36.02457749906309,77.0,4.343805421853684,699.0,6.54965074223381,190.0,2202.342866357868,2023.134412729943
150,Federico Gaio,0.6377015865581929,0.34191184716266415,0.4172583826429984,0.3234265734265739,0.4719108945353249,0.49123443649604515,-0.019323541960717054,0.03624950858391749,7.397015616413492e-10,0.42642144743004856,0.44942588188432453,-5.4701334252410225,-9.908381299773376,153.0,5.030437921392435,347.0,5.849324779946859,184.9861034924118,2066.9109540046784,1860.7197543048824
151,Feliciano Lopez,0.6526223601932185,0.3158224842468052,0.40398925345517966,0.3126859587982419,0.4789299919642699,0.4850734950667017,-0.006143503102429823,0.20655198793135437,4.154934420333885e-10,0.47676997016581585,0.4841395411376084,3.5275797151497,2.554459930847905,62.0,4.127134385045092,888.0,6.78897174299217,188.0,2276.5005203484666,2137.621835835995
152,Felipe Meligeni Rodrigues Alves,0.6414870923610886,0.350979575979567,0.5215909090909098,0.2291666666666677,0.43177749360612916,0.48338920828957016,-0.051611714683434305,0.0011234653082807583,1.775612937065145e-08,0.3637771021224863,0.4631602050479993,28.50774391542979,18.59656607770034,407.0,6.008813185442595,89.0,4.48863636973214,184.9861034924118,1872.3904703419107,1688.8229622412275
153,Felix Auger Aliassime,0.6533593949622108,0.34561942874213863,0.45024440251422354,0.42837235228539605,0.5008254383372747,0.4996494743643238,0.0011759639729525902,0.33553908077017586,7.692016463912057e-11,0.48754944918842036,0.48446396386178775,2.050080106498264,3.6063561023034167,21.0,3.044522437723423,1636.0,7.400009517162692,184.9861034924118,2335.8741640048165,2185.720587928028
154,Fernando Verdasco,0.6488789839883308,0.3506988410152618,0.5736636180219069,0.38847402597402625,0.5204018157715106,0.5045631434674798,0.015838672304032405,0.18457212452739216,5.692614068685396e-10,0.46227016786726355,0.4551177639491911,28.0785715129938,19.760688234284068,49.0,3.8918202981106265,1025.0,6.932447891572509,188.0,2291.5189029841385,2197.414489573639
155,Filip Cristian Jianu,0.5940299625405078,0.44871545600486806,0.9255384891755826,0.4408290351881329,0.5813333333333226,0.5233411065606657,0.057992226772664454,0.002834401198383392,1.7718871666291968e-07,0.6652681620117579,0.6264482312091907,62.12013184099362,39.31239930041355,446.0,6.100318952020064,74.0,4.30406509320417,184.9861034924118,1825.1449015186329,1627.154006902484
156,Filip Horansky,0.6017821416438284,0.3933467976333988,0.5585886143844625,0.5620000914118566,0.4876496915835961,0.49862534236248046,-0.0109756507788821,0.023225582014551164,1.0976763083185977e-07,0.38250199653820555,0.40299628424959566,41.78717331184882,35.11948595485869,173.0,5.153291594497779,294.0,5.683579767338681,184.9861034924118,2016.3972033988787,1820.0700103185225
157,Filip Krajinovic,0.643012601536605,0.38052034152863984,0.6214179611238436,0.43524955436720175,0.5242187309279438,0.5112844962561849,0.01293423467176006,0.3395957818729991,3.4407839497557206e-10,0.5199904276016493,0.5084477303661785,19.450289052481054,17.609259681750405,40.0,3.6888794541139363,1148.0,7.045776576879511,185.0,2378.115523303032,2272.734785731669
158,Filip Peliwo,0.5853762784909238,0.38711362060189525,0.6804560353533082,0.4325232145897738,0.4691682213017841,0.48644558205565064,-0.017277360753865646,0.04346694209133214,1.0261746086514807e-08,0.4507132548623732,0.46833210582706186,-13.50460721558206,-18.106025540575736,286.0,5.655991810819852,144.0,4.969813299576001,184.9861034924118,1890.7865348168602,1837.4540680987225
159,Filippo Baldi,0.5980403555359687,0.31090375370334733,0.30210622710622703,0.27166666666666706,0.42375195038227,0.4621357603488446,-0.03838380996657071,0.0070627119356530795,8.685013785070287e-10,0.3341694508694625,0.36587896447588414,15.585542342551005,15.019268305759912,211.0,5.351858133476067,239.0,5.476463551931511,184.9861034924118,1959.3985982886136,1823.7551513521082
160,Francis Tiafoe,0.6481746539956771,0.3612608612472911,0.5516843752954864,0.364862914862915,0.5104966524948265,0.5044033855060114,0.006093266988816525,0.2359969315223342,7.75913036074762e-11,0.4914768048051671,0.4869310781407805,-18.591339097308495,-19.587178070774478,46.0,3.828641396489095,1085.0,6.98933526597456,184.9861034924118,2260.3122974424555,2190.9050933417516
161,Franco Skugor,0.5593220338984005,0.3521126760562846,0.5454545454545445,0.3333333333333371,0.38095238095233164,0.44615384615384196,-0.06520146520146725,0.0,4.0135061815014326e-22,0.731190759736739,0.8563368705377858,-99.67520939453419,-116.73500484860028,351.0,5.860786223465865,63.0,4.143134726391533,193.0,2050.0984785171613,1993.501866896237
162,Frederico Ferreira Silva,0.6068838237245388,0.3965372785521634,0.598098568098568,0.42662698412698435,0.5053937160460507,0.5023541186931288,0.003039597352924121,0.10262086146605467,7.193292343406649e-09,0.513413203380766,0.5165388082912064,44.63407045632444,39.83910807678531,174.0,5.159055299214529,290.0,5.66988092298052,184.9861034924118,2088.2197358716335,2024.5898612778178
163,Gael Monfils,0.6467661004526531,0.3836877212045041,0.6668243858916082,0.40122465081458697,0.5556917743405979,0.5187660473951217,0.036925726945477085,0.38063510238637865,1.6571906531943282e-10,0.514159110776121,0.48112038963375836,55.79300427433364,49.54133017066761,10.0,2.302585092994046,2530.0,7.835974581721566,193.0,2389.0860313807348,2327.6578086615805
164,Gastao Elias,0.6249211285731328,0.3824610047178802,0.5288321087953439,0.5143518518518522,0.515834939913197,0.5050109219294332,0.010824017983767828,0.029673643735944884,6.069416978647015e-09,0.5252024107352437,0.5176377867811514,24.834455023141228,19.360616101320627,345.0,5.84354441703136,70.0,4.248495242049359,178.0,1968.818120351206,1834.5012761725116
165,Geoffrey Blancaneaux,0.6224193377901691,0.3557543372079268,0.645786265017034,0.4049561549561553,0.47335485931744103,0.48740746791837714,-0.014052608600932317,0.009098053536826457,2.667880241534745e-09,0.4903154550732834,0.5147411275025043,0.5245971620033578,-3.1705537119883953,328.0,5.793013608384144,121.0,4.795790545596741,184.9861034924118,1940.7552171428565,1846.0770487861953
166,Gerard Granollers,0.6230010660981333,0.24700149925034565,0.24090909090908907,0.41666666666666885,0.39239130434780134,0.4360000000000007,-0.04360869565217479,0.0,1.819797347616661e-22,0.5665726148128104,0.6690500472145396,-42.240677745337436,-53.17234348268393,689.0,6.535241271013659,29.0,3.367295829986474,184.9861034924118,1811.8318436005777,1733.4276674393343
167,Gian Marco Moroni,0.5698501212291148,0.3395910688854618,0.6050033300033295,0.3597069597069603,0.4244279529993745,0.45486835743922016,-0.03044040443983855,0.010521477207002809,1.1329756269968196e-09,0.3809259557169736,0.41843537574577244,10.198678739914973,9.884878242565538,262.0,5.568344503761097,173.0,5.153291594497779,184.9861034924118,1980.0523141245803,1671.9143368372925
168,Gianluca Mager,0.6470969794774297,0.37521953339939573,0.5987725872529794,0.3601922768589438,0.5134423888590184,0.5079551324797973,0.005487256379223846,0.07015865293400884,1.4840036991423156e-09,0.4603181239354906,0.45564264628721735,23.163011828577783,21.7982357045922,119.0,4.77912349311153,473.0,6.159095388491933,184.9861034924118,2095.2416207957103,1879.587253896797
169,Gianluigi Quinzi,0.6242067431464194,0.34744013641063387,0.43981481481481494,0.42777777777777876,0.488171775120296,0.4856676355045921,0.002504139615712229,0.03401247570484496,1.17395827617901e-09,0.4002862242364953,0.39655676364714937,6.105334677647636,5.7814360361296195,147.0,4.990432586778736,384.0,5.950642552587727,184.9861034924118,2011.9613231282779,1843.9332349402137
170,Gijs Brouwer,0.6282516404174249,0.38300360144842194,0.5553791116291117,0.5336640211640217,0.5111709101734635,0.5073014336671173,0.0038694765063503334,0.0491822132381236,1.1243110874353382e-09,0.6546647497976498,0.6423626644985896,-48.67154507178736,-41.8740159143206,400.0,5.991464547107982,90.0,4.499809670330265,184.9861034924118,1856.0485195579904,1806.4263157025102
171,Gilles Simon,0.6103007386369237,0.3772177793529923,0.5818148865023864,0.40612554112554133,0.473017260596635,0.4891022845490028,-0.01608502395236581,0.17039589149065015,1.3032568927649075e-10,0.44485091865742304,0.46231566883147845,-4.308962645351722,-7.95497156522314,53.0,3.970291913552122,990.0,6.897704943128636,183.0,2259.45772210774,2171.2973583243806
172,Giulio Zeppieri,0.7600411077950792,0.31616613979625646,0.25416666666666526,0.6666666666666687,0.5352570394119663,0.5325944170771758,0.002662622334806538,0.002245982333023604,9.733673095031708e-08,0.6744172663647978,0.6846411860581542,49.15194826367281,38.57371621650258,388.0,5.961005339623274,93.0,4.532599493153256,184.9861034924118,1965.5539558907105,1562.2422091073652
173,Gleb Sakharov,0.5612403471780969,0.3686332909297785,0.5919191919191915,0.30017399267399336,0.4113386809269112,0.46400140525570677,-0.05266272432879073,0.01684102695630041,1.7404579251864325e-08,0.35593962156262104,0.4039710072508109,47.07482379483331,46.32796516615859,228.0,5.429345628954441,202.0,5.308267697401205,184.9861034924118,1971.7324773633238,1976.0398214533263
174,Go Soeda,0.6410175047113593,0.3976598816007964,0.7322801581505061,0.4172737976309407,0.5408284478827471,0.5161424139658749,0.024686033916873018,0.0748089036098994,1.0398748292907014e-08,0.4595325306719484,0.445765526664825,33.295663473594146,27.415029942969518,120.0,4.787491742782046,461.0,6.133398042996649,178.0,2106.281287631649,1996.6895001999344
175,Goncalo Oliveira,0.602134175311855,0.32618719511772337,0.3946926847662136,0.4203505291005295,0.42219909581903386,0.46770706648245824,-0.0455079706634228,0.008964397935477205,4.514433256979435e-09,0.38131586447897703,0.4274917342807488,-13.966816030232556,-19.801948482482217,263.0,5.572154032177765,172.0,5.147494476813453,184.9861034924118,1836.924175417197,1715.8996168030071
176,Gonzalo Escobar,0.6182301475992447,0.39581667518632735,0.6645549923327694,0.3969305385972057,0.5096883162705831,0.5042646990474424,0.00542361722314237,0.04843220723260956,1.6106351455881164e-08,0.5684443607503052,0.559625980772139,-18.084848665017628,-18.1609581343775,336.0,5.817111159963204,118.0,4.770684624465665,184.9861034924118,1946.6988571596164,1954.7846448704925
177,Gonzalo Villanueva,0.5172892720306853,0.33655773420477414,0.3648989898989827,0.5873015873015912,0.3828502415458776,0.43216728488002004,-0.04931704333412734,0.003155487467231991,3.6774778689147736e-09,0.4111399468772183,0.47899270064524874,23.73982087791809,21.638258962585216,411.0,6.018593214496234,88.0,4.477336814478207,184.9861034924118,1906.8651378844747,1515.2576548448787
178,Gregoire Barrere,0.6487604535182212,0.38805824098833863,0.6006427699284836,0.4370891013748161,0.5413942654213928,0.518898217882372,0.022496047539022193,0.13624518917695147,1.6471325803703215e-09,0.47600790476582316,0.46240694314090647,23.674655565637863,18.977000121909764,84.0,4.430816798843313,638.0,6.45833828334479,183.0,2198.762183474913,2121.9036114596224
179,Gregoire Jacq,0.573216884208602,0.3177355262404441,0.43421855921855623,0.3900226757369635,0.416927391739415,0.4567416412210692,-0.03981424948164738,0.010182001425167638,3.0602302082059112e-09,0.5827477972251778,0.6602058626218597,-29.60401613677181,-39.402451824123645,438.0,6.082218910376446,21.0,3.044522437723423,184.9861034924118,1922.5723126384896,1884.1967044376988
180,Grigor Dimitrov,0.6604336456261851,0.3740667471486017,0.5715521755991658,0.3971786032950822,0.5240799010099301,0.5147593343033997,0.009320566706532427,0.34342791376328524,7.217185393142901e-11,0.5176663942725392,0.5086655417260995,8.621293926394562,7.818714723684021,27.0,3.295836866004329,1477.0,7.29776828253138,188.0,2383.058603957547,2325.3086042713394
181,Guido Andreozzi,0.5997603087095956,0.4143627750525912,0.5324908424908407,0.48034313725490324,0.5102431320183144,0.5121974286435395,-0.0019542966252202145,0.20937730030253535,2.717574703752325e-09,0.4723663687238866,0.47946561944174115,-6.401181152930225,-11.789911100511418,114.0,4.736198448394496,512.0,6.238324625039508,184.9861034924118,2124.4064011066707,2007.2788368120378
182,Guido Pella,0.6350319793969843,0.3450290997249149,0.5547459115736417,0.3438837617409052,0.4831578057566023,0.4927076870096235,-0.009549881253018856,0.24971999066052528,1.1020515138788565e-10,0.4507911078803809,0.4610662915162201,8.974976840551703,7.129083900236448,25.0,3.2188758248682006,1530.0,7.333023014386481,185.0,2294.975437209723,2064.784320995685
183,Guilherme Clezar,0.6315877268880207,0.3238765711049037,0.45236553569886695,0.3444444444444458,0.4542753369653902,0.47962652427411206,-0.02535118730871662,0.0033357430415519676,7.917177262164202e-09,0.4051606707492583,0.43028264782728265,29.972906435908165,31.220203413863917,305.0,5.720311776607412,134.0,4.897839799950911,184.9861034924118,2007.4054741718644,1693.7114246637218
184,Guillermo Garcia Lopez,0.626965750009287,0.29689928061001514,0.43744134653225386,0.22020202020202131,0.4360022607903424,0.4725025410763507,-0.03650028028600405,0.12377507824306376,4.3607553541991304e-10,0.43702860307432745,0.47464530826358914,-0.5418473274788521,-1.6606561471271555,145.0,4.976733742420574,370.0,5.91350300563827,188.0,2125.4519451973074,2047.3069319431847
185,Harry Bourchier,0.6675558073818731,0.33693094906820925,0.5195976967648784,0.24003759398496308,0.47815695431046096,0.4970923625650071,-0.01893540825454371,0.025397794535986583,1.0609856520756163e-08,0.521898510118942,0.5481653959391646,-23.838467098946953,-29.332214989497732,293.0,5.680172609017068,140.0,4.941642422609304,184.9861034924118,1830.8326361614747,1768.1981352303328
186,Henri Laaksonen,0.6372687417592006,0.3696663392927486,0.4957568930075315,0.3796044535174975,0.48535637223278927,0.4988086581201098,-0.013452285887318536,0.10625078457471267,5.492700771359211e-10,0.4413530596905297,0.45600880057361115,-21.879989617823092,-23.064081818591553,104.0,4.6443908991413725,548.0,6.306275286948016,184.9861034924118,2087.7349582224433,1953.9712378330591
187,Hiroki Moriya,0.6043753701137198,0.3736509004688514,0.5125464943205864,0.48173758865248256,0.4850486670156268,0.4908315641128129,-0.0057828970971852125,0.0434228638182984,4.405063607104501e-09,0.4304560680150049,0.43759085753110294,2.155921324772713,0.5762348196963601,207.0,5.332718793265369,243.0,5.493061443340548,184.9861034924118,1983.7640587477572,1927.8597960692305
188,Hubert Hurkacz,0.6538723818219858,0.3540056768759885,0.5241130536130529,0.3519516990945567,0.5148552567939169,0.507142486709614,0.007712770084303948,0.33007844759964255,2.250727977914948e-10,0.5060107433147395,0.5017735406415885,-12.255982441755087,-14.905041451968344,37.0,3.6109179126442243,1198.0,7.088408778675395,184.9861034924118,2310.8238119809744,2225.936789175017
189,Hugo Dellien,0.580762542082768,0.3777458639230858,0.623919367481184,0.3667205531523825,0.5309764796606834,0.4876828844968381,0.04329359516385,0.06888962273573528,6.791749566383944e-08,0.3726478949687129,0.38351381680395386,115.0888304725829,56.11316241824988,78.0,4.356708826689592,693.0,6.541029999189903,184.9861034924118,2165.7094277802166,1647.6555469149866
190,Hugo Gaston,0.6131377401614733,0.3796538214739607,0.5523809523809493,0.42131410256410445,0.47229654146140704,0.4958012220041998,-0.023504680542789196,0.03093942772288557,2.092652620489718e-09,0.6700329796564336,0.7138975793241535,-49.85970045244218,-57.03085527740557,286.0,5.655991810819852,145.0,4.976733742420574,184.9861034924118,2095.229200608587,2025.4958761494963
191,Hugo Grenier,0.615808291458162,0.38714551495487937,0.6483434049610511,0.3968311602926994,0.5151446514703912,0.5018663172154122,0.013278334254980064,0.052377447294844136,1.6568643517527936e-08,0.576707221602091,0.5619970823117367,-3.2466032909733125,-5.917495445686514,302.0,5.71042701737487,136.0,4.912654885736052,184.9861034924118,1964.3549611623491,1927.1565379357132
192,Hugo Nys,0.5852012928426459,0.3352524966457417,0.46944444444444017,0.4125000000000028,0.46791587602782325,0.47442777599369457,-0.00651189996586619,0.06399961221591786,5.744533113507148e-10,0.6527368805449788,0.652193858148206,-14.746721751364097,-19.33916323140046,437.0,6.07993319509559,75.0,4.31748811353631,184.9861034924118,1976.9034975733737,1880.0699733781526
193,Hyeon Chung,0.6518579331127746,0.3558458963768198,0.5546112471175038,0.3879477631421968,0.5103176746195502,0.499346174203766,0.01097150041578567,0.17380169347826785,1.2245224640342229e-08,0.4814915640225085,0.4812617634118467,102.62484596782367,89.43654270147074,139.0,4.9344739331306915,383.0,5.948034989180646,184.9861034924118,2308.5031525060144,2207.108618288615
194,Igor Sijsling,0.583276934333298,0.23673964690573804,0.07777777777777184,0.2500000000000041,0.3178921568627351,0.40981398491160637,-0.09192182804886434,0.0,4.473883891175477e-23,0.24688379590404086,0.31455189725278215,35.35706106559945,45.1151472820075,335.0,5.814130531825066,118.0,4.770684624465665,190.0,1952.552776309279,1881.9922403267944
195,Illya Marchenko,0.6420920938515504,0.3929722555914429,0.6637330034388851,0.4353443853443858,0.5262095461010771,0.5151064994249899,0.011103046676088182,0.05887432690540809,1.1963020316704232e-08,0.6231569281976878,0.6095931641835233,26.638597712005346,25.879286827485174,241.0,5.484796933490655,198.0,5.288267030694535,185.0,2074.515041921351,2034.307579170713
196,Ilya Ivashka,0.6089853741557142,0.3924279418131743,0.7112570984274589,0.4202857961143173,0.49784492415983966,0.5010978260931904,-0.003252901933349498,0.09687615870746699,1.0934943132329323e-09,0.4616929938592421,0.47094273139601245,12.216864240503593,6.987407392122856,138.0,4.927253685157205,393.0,5.973809611869261,184.9861034924118,2140.8038232580247,2062.3992324194146
197,Inigo Cervantes Huegun,0.6464948705423101,0.3151033386327169,0.28571428571426927,0.6250000000000094,0.4827586206896294,0.49164673668156583,-0.008888115991916495,0.0,7.4859845436049e-23,6.0226139050880585,5.88197136236212,-0.49602664010331843,0.30699077370609906,1914.0,7.5569505720129,1.0,0.0,184.9861034924118,1886.510907315981,1865.3300487781821
198,Ivan Gakhov,0.6295309218978145,0.34317383463195916,0.5352504333273538,0.34179154179154325,0.5008893670432092,0.4922160366982026,0.00867333034500974,0.01641440031190355,1.1948478987543663e-07,0.5577646771232675,0.5557648132806251,10.714107846786911,6.744954703270112,380.0,5.940171252720432,97.0,4.574710978503383,184.9861034924118,1866.8598481699837,1777.8249016696818
199,Ivan Nedelko,0.5576933204151984,0.34128280666853095,0.5007525302979817,0.339876033057853,0.38944635213855444,0.45654186405439817,-0.06709551191584015,0.007594154662446345,3.6911781111984505e-08,0.39079177153970907,0.4780882200837571,21.061026029304028,7.6669035404284775,323.0,5.777652323222656,125.0,4.8283137373023015,184.9861034924118,1858.6248120158912,1532.482953663315
200,Ivo Karlovic,0.7177688699482225,0.27290876476681186,0.26118460143227756,0.14122807017543965,0.47432360770420384,0.48986294625264265,-0.015539338548436565,0.14215388288148645,1.2816098877668353e-09,0.4350100045752754,0.4509998907025386,16.366405573163263,16.353295772843342,106.0,4.663439094112067,536.0,6.284134161070802,208.0,2174.0600065207886,2109.391116981615
